재산피해금액,화재발생일자,화재진압시간,현장소방서거리,발생장소_시도,발생장소_시군구,발생장소_읍면,읍면동구분명,발화원인,발화열원명,발화요인소분류명,발화요인대분류명,발화열원소분류명,최초착화물대분류명,전체인력수합계,날씨,온도,습도,시간단위풍속,시간단위풍향,특보내용,발생일시_요일,진화종료시간_년,진화종료시간_월,진화종료시간_일,진화종료시간_시간,발생장소_관서,발생장소_동리,발생원인_구분,발생원인_세부원인,발생원인_기타,피해면적_합계,산림면적,계절,물가상승배수
0,20190303,2028,5,강원,원주,단계,,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,74,맑음,11,26,135,4,,일,2019,3,3,12:40,강원,,쓰,쓰레기 소각,,0.1,"52,252",봄,0.925
432,20190304,13016,19,강원,홍천,동,노천리,쓰레기소각장,불꽃/불티,비화,부주의,쓰레기소각,종이/목재/건초등,196,맑음,15,24,270,4,,월,2019,3,4,18:00,북부,노천,쓰,쓰레기 소각,,0.6,"65,341",봄,0.925
0,20190304,4523,8,강원,횡성,우천,용둔리,모닥불,담뱃불/라이터불,라이터불/성냥불,부주의,쓰레기소각,종이/목재/건초등,95,맑음,16,28,180,4,,월,2019,3,4,14:20,강원,용둔,쓰,배수로 낙엽소각,,0.1,"44,302",봄,0.925
309,20190308,3150,39,강원,홍천,서석,검산리,기타,불꽃/불티,불꽃/불티,부주의,불씨/불꽃/화원방치,종이/목재/건초등,84,맑음,11,28,270,4,,금,2019,3,8,18:30,강원,검산,기,화목보일러 재 처리불량,,0.02,"65,341",봄,0.925
127,20190309,2109,9,강원,강릉,성산,관음리,기타,불꽃/불티,불꽃/불티,부주의,불씨/불꽃/화원방치,종이/목재/건초등,46,맑음,8,15,135,4,,토,2019,3,9,9:00,강원,관음,쓰,산림부산물 소각,,0.1,"37,109",봄,0.925
0,20190312,10345,7,강원,춘천,동,월곡리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,107,비,5,75,270,8,풍랑주의보,화,2019,3,12,16:20,강원,지내,기,원인미상,,0.1,"51,062",봄,0.925
0,20190313,2732,30,강원,강릉,연곡,삼산리,기타,불꽃/불티,굴뚝아궁이,부주의,부주의,종이/목재/건초등,116,구름조금,6,28,270,8,풍랑경보,수,2019,3,13,12:30,강원,삼산,입,입산자 실화,,0.01,"37,109",봄,0.925
3,20190313,840,8,강원,춘천,신북,용산리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,32,맑음,,9,315,4,,수,2019,3,13,21:45,강원,용산,쓰,쓰레기 소각,,0.02,"51,062",봄,0.925
0,20190317,24041,9,강원,속초,도문,,논/밭두렁,작동기기,불꽃/스파크/정전기,부주의,유류취급중,종이/목재/건초등,538,맑음,11,34,135,4,,일,2019,3,17,15:30,강원,,기,예초기 조작 과실,,1.3,"6,148",봄,0.925
0,20200308,22242,25,강원,홍천,화촌,풍천리,미상,미상,미상,미상,미상,종이/목재/건초등,113,맑음,16,21,225,4,,일,2020,3,8,18:00,북부,풍천,입,기타(직접입력),입산자실화,0.05,"65,341",봄,0.925
0,20200308,34708,9,강원,화천,하남,원천리,쓰레기소각장,불꽃/불티,굴뚝아궁이,부주의,쓰레기소각,쓰레기류,67,맑음,18,20,270,4,,일,2020,3,8,16:00,강원,원천,쓰,쓰레기소각,,0.67,"31,778",봄,0.925
0,20200315,5909,49,강원,홍천,서,동막리,기타,불꽃/불티,모닥불/연탄/숯,부주의,불씨/불꽃/화원방치,쓰레기류,86,맑음,9,19,45,,풍랑주의보,일,2020,3,15,15:32,강원,동막,기,기타(직접입력),불씨처리부주의,0.43,"65,341",봄,0.925
0,20200319,11504,18,강원,원주,흥업,대안리,기타,기타,기타,부주의,부주의,종이/목재/건초등,58,맑음,14,44,225,,강풍주의보,목,2020,3,19,10:30,강원,대안,기,기타(직접입력),연탄재투기,0.7,"52,252",봄,0.925
0,20200319,21950,28,강원,원주,지정,판대리,기타,작동기기,불꽃/스파크/정전기,전기적요인,전기적요인,종이/목재/건초등,174,구름많음,11,46,315,,강풍경보,목,2020,3,19,14:26,강원,판대,기,기타(직접입력),전선스파크 발화,2.2,"52,252",봄,0.925
2574,20200325,15006,38,강원,영월,상동,내덕리,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,논/임야태우기,종이/목재/건초등,150,맑음,18,27,270,4,,수,2020,3,25,18:30,동부,내덕,쓰,기타(직접입력),잔가지 소각,1.4,"34,137",봄,0.925
5522,20200326,2046,24,강원,양양,현남,상월천리,쓰레기소각장,담뱃불/라이터불,라이터불/성냥불,부주의,쓰레기소각,종이/목재/건초등,197,맑음,16,54,135,4,,목,2020,3,26,13:53,동부,상월천,쓰,쓰레기소각,,0.8,"16,034",봄,0.925
4125,20200326,61250,2,강원,철원,갈말,문혜리,미상,미상,미상,미상,미상,미상,383,맑음,19,33,135,4,건조주의보,목,2020,3,26,16:20,강원,문혜,입,기타(직접입력),입산자실화 추정,9.85,"37,983",봄,0.925
0,20200331,13727,15,강원,철원,동송,오덕리,미상,미상,미상,미상,미상,종이/목재/건초등,185,맑음,17,17,135,4,,화,2020,3,31,15:00,강원,오덕,입,기타(직접입력),입산자실화 추정,2.11,"37,983",봄,0.925
6751,20210311,165831,16,강원,영월,김삿갓,대야리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,논/임야태우기,종이/목재/건초등,164,맑음,17,17,225,4,,목,2021,3,11,18:00,강원,대야,기,농산폐기물소각,,4.42,"34,137",봄,0.925
6751,20210311,165831,15,강원,영월,김삿갓,대야리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,논/임야태우기,종이/목재/건초등,164,맑음,17,17,225,4,,목,2021,3,11,18:00,강원,대야,기,농산폐기물소각,,4.42,"34,137",봄,0.925
9900,20210323,84243,13,강원,홍천,화촌,성산리,미상,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,310,맑음,17,25,315,8,,화,2021,3,24,11:00,강원,성산,입,기타(직접입력),입산자실화,20,"65,341",봄,0.925
9900,20210323,84243,13,강원,홍천,화촌,성산리,미상,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,310,맑음,16,25,315,8,,화,2021,3,24,11:00,강원,성산,입,기타(직접입력),입산자실화,20,"65,341",봄,0.925
0,20210330,44220,55,강원,삼척,가곡,탕곡리,입산자실화,불꽃/불티,불꽃/불티,부주의,부주의,종이/목재/건초등,197,맑음,16,26,90,8,,화,2021,3,30,19:00,강원,탕곡,기,기타(직접입력),군사훈련,1.28,"40,191",봄,0.925
55,20120415,13602,50,강원,평창,진부,상진부리,미상,미상,미상,미상,미상,기타,80,맑음,14,75,0,8,,일,2012,4,15,16:40,강원,상진부,담,담뱃불실화,,0.12,"50,856",봄,0.925
0,20120415,5800,40,강원,삼척,도계,상덕리,기타,작동기기,불꽃/스파크/정전기,전기적요인,누전/지락,전기/전자,85,맑음,18,30,270,8,,일,2012,4,15,21:50,동부,신리,기,벌채작업에 전선줄 스파크,,0.03,"40,519",봄,0.925
0,20120418,3500,4,강원,철원,갈말,문혜리,입산자실화,미상,미상,미상,미상,종이/목재/건초등,76,맑음,13,71,90,17,,수,2012,4,18,17:26,강원,문혜,입,입산자실화,,0.15,"41,764",봄,0.925
7169,20120419,43507,15,강원,홍천,화촌,내삼포리,입산자실화,미상,미상,부주의,부주의,종이/목재/건초등,1264,맑음,14,56,90,8,,목,2012,4,19,23:00,북부,내삼포,입,임산물채취객실화,,11,"66,533",봄,0.925
0,20120419,41427,30,강원,횡성,청일,유동리,미상,미상,미상,미상,미상,미상,289,구름많음,17,57,90,4,,목,2012,4,19,18:40,강원,유동,입,입산자실화,,1.5,"44,631",봄,0.925
9,20120420,3942,31,강원,영월,주천,신일리,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,106,구름많음,19,40,135,4,,금,2012,4,20,18:40,강원,신일,쓰,쓰레기소각,,0.05,"34,604",봄,0.925
0,20120430,5634,24,강원,춘천,동산,군자리,입산자실화,기타,기타,부주의,부주의,종이/목재/건초등,155,맑음,19,56,315,4,,월,2012,4,30,11:55,강원,군자,입,입산자실화,,0.01,"53,207",봄,0.925
0,20130401,812,5,강원,춘천,동,만천리,미상,미상,미상,미상,미상,종이/목재/건초등,46,구름많음,15,19,180,4,,월,2013,4,1,15:10,강원,만천,입,입산자실화,,0.01,"53,207",봄,0.925
1445,20130418,113020,33,강원,홍천,서,팔봉리,입산자실화,담뱃불/라이터불,담뱃불,부주의,부주의,종이/목재/건초등,145,맑음,3,76,0,4,,목,2013,4,19,7:30,강원,팔봉,입,입산자실화추정,,0.1,"66,533",봄,0.925
0,20130419,3905,18,강원,홍천,남,신대리,기타,기타,기타,기타,기타,종이/목재/건초등,88,맑음,11,18,0,4,,금,2013,4,19,11:50,강원,신대,입,입산자실화추정,,0.1,"66,533",봄,0.925
580,20130427,13120,36,강원,양양,현남,북분리,미상,미상,미상,미상,미상,종이/목재/건초등,154,맑음,16,54,90,4,,토,2013,4,27,13:30,강원,북분,입,입산자실화,,0.3,"16,214",봄,0.925
3752,20130430,30800,18,강원,삼척,신기,안의리,입산자실화,미상,미상,부주의,부주의,종이/목재/건초등,94,맑음,23,53,45,4,,화,2013,4,30,15:30,강원,안의,입,입산자실화,,0.8,"40,519",봄,0.925
0,20140401,4900,18,강원,횡성,서원,금대리,기타,작동기기,작동기기,전기적요인,누전/지락,종이/목재/건초등,103,구름조금,22,23,180,4,,화,2014,4,1,14:50,강원,금대,기,기타(직접입력),전기누전,0.2,"44,631",봄,0.925
0,20140409,4500,38,강원,영월,수주,운학리,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,기타(부주의),종이/목재/건초등,145,맑음,23,24,270,4,,수,2014,4,9,15:05,강원,운학,쓰,쓰레기소각,,1.42,"34,604",봄,0.925
0,20140410,4110,60,강원,양구,남,청2리,기타,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,78,맑음,21,37,225,8,,목,2014,4,10,14:19,북부,청하,담,담뱃불 투기,,0.05,"19,961",봄,0.925
0,20140410,3103,1,강원,철원,갈말,문혜리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,71,구름조금,20,28,315,4,,목,2014,4,10,15:50,강원,문혜,입,입산자 실화추정,,0.03,"41,764",봄,0.925
0,20140410,1039,1,강원,철원,갈말,문혜리,기타,불꽃/불티,불꽃/불티,기타,기타,종이/목재/건초등,38,구름조금,20,23,315,4,,목,2014,4,10,15:50,강원,문혜,입,입산자 실화추정,,0.03,"41,764",봄,0.925
0,20140411,5000,30,강원,춘천,동,품걸리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,73,구름조금,22,31,315,4,,금,2014,4,11,17:30,강원,품걸,입,입산자 실화추정,,0.01,"53,207",봄,0.925
0,20140411,2402,25,강원,원주,지정,판대리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,80,구름조금,18,53,270,4,,금,2014,4,11,18:10,강원,판대,입,입산자 실화추정,,0.1,"52,641",봄,0.925
0,20140412,12504,55,강원,양구,양구,월명리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,110,맑음,12,0,45,4,건조주의보,토,2014,4,12,16:00,강원,월명,입,입산자 실화추정,,0.2,"19,961",봄,0.925
264,20140413,4422,20,강원,홍천,북방,북방리,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,불씨/불꽃/화원방치,종이/목재/건초등,114,맑음,0,0,,,,일,2014,4,13,16:10,강원,북방,쓰,쓰레기 소각,,0.1,"66,533",봄,0.934
0,20140416,30800,2,강원,춘천,동,만천리,미상,미상,미상,미상,미상,종이/목재/건초등,131,구름조금,9,96,225,4,,수,2014,4,17,3:00,강원,만천,입,기타(직접입력),입산자 실화추정,0.09,"53,207",봄,0.934
0,20140417,5901,4,강원,춘천,동,만천리,미상,담뱃불/라이터불,라이터불/성냥불,방화의심,방화의심,종이/목재/건초등,109,비,14,93,315,4,,목,2014,4,17,21:15,강원,만천,입,입산자 실화추정,,0.03,"53,207",봄,0.934
44,20140420,3535,47,강원,홍천,서,동막리,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,102,구름조금,21,36,90,4,,금,2014,4,20,15:13,강원,동막,입,입산자 실화추정,,0.2,"66,533",봄,0.934
0,20140421,14814,25,강원,영월,한반도,광전리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,133,구름조금,21,29,225,4,,월,2014,4,21,15:30,강원,광전,입,입산자 실화추정,,0.1,"34,604",봄,0.934
5084,20140421,2922,14,강원,고성,토성,인흥리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,119,맑음,16,31,180,4,,월,2014,4,21,17:30,강원,인흥,입,입산자 실화추정,,0.09,"19,750",봄,0.934
0,20140422,800,15,강원,인제,북,한계리,미상,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,136,구름조금,18,70,180,4,,화,2014,4,22,13:00,강원,한계,입,입산자 실화추정,,0.05,"41,921",봄,0.934
0,20140422,10323,19,강원,홍천,화촌,군업리,입산자실화,기타,기타,부주의,기타(부주의),종이/목재/건초등,115,맑음,23,13,315,,,화,2014,4,22,17:10,북부,군업,담,운전자 담뱃불 실화추정,,0.2,"66,533",봄,0.934
0,20140423,5800,38,강원,춘천,남,추곡리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,156,맑음,23,18,135,4,,수,2014,4,23,16:40,북부,추곡,입,입산자 실화,,0.03,"53,207",봄,0.934
0,20140424,93611,42,강원,홍천,서석,검산리,담뱃불,기타,기타,부주의,기타(부주의),종이/목재/건초등,395,맑음,20,34,315,4,,목,2014,4,24,20:30,북부,검산,입,산나물 채취자 실화추정,,2.5,"66,533",봄,0.934
3856,20140424,14941,21,강원,횡성,우천,정금리,미상,미상,미상,미상,미상,종이/목재/건초등,201,맑음,21,44,270,4,,목,2014,4,24,15:15,북부,정금,입,입산자 실화,,0.4,"44,631",봄,0.934
850,20140424,15521,46,강원,영월,수주,두산리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,150,맑음,23,24,135,4,,목,2014,4,24,22:25,동부,법흥,기,원인미상,,0.9,"34,604",봄,0.934
850,20140424,15521,46,강원,영월,수주,두산리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,150,맑음,23,24,135,4,,목,2014,4,24,18:30,동부,두산,기,원인미상,,1,"34,604",봄,0.934
0,20140424,4600,35,강원,영월,수주,법흥리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,112,맑음,16,70,180,4,,목,2014,4,24,22:25,동부,법흥,기,원인미상,,0.9,"34,604",봄,0.934
0,20140424,4600,35,강원,영월,수주,법흥리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,112,맑음,16,70,180,4,,목,2014,4,24,18:30,동부,두산,기,원인미상,,1,"34,604",봄,0.934
0,20140424,4000,22,강원,춘천,동산,원창리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,94,맑음,26,19,270,4,,목,2014,4,24,18:00,북부,원창,입,입산자 실화,,0.05,"53,207",봄,0.934
0,20140425,2700,43,강원,양양,현남,후포매리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,264,맑음,0,0,,,,금,2014,4,25,15:10,강원,후포매,입,입산자 실화추정,,0.04,"16,214",봄,0.934
0,20140425,14426,50,강원,화천,화천,아리,기타,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,58,맑음,18,0,45,4,,금,2014,4,25,21:40,강원,아,담,담뱃불 실화추정,,0.1,"31,898",봄,0.934
0,20140426,24518,43,강원,평창,용평,속사리,입산자실화,담뱃불/라이터불,담뱃불/라이터불,부주의,담배꽁초,종이/목재/건초등,269,구름조금,18,43,225,4,,토,2014,4,26,12:37,동부,속사,기,원인미상,,0.3,"50,856",봄,0.934
0,20140427,4922,54,강원,양양,현남,입암리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,280,맑음,0,0,,,,일,2014,4,27,16:35,강원,입암,입,입산자 실화추정,,0.01,"16,214",봄,0.934
0,20150403,3200,11,강원,인제,북,원통리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,70,맑음,18,48,135,4,,금,2015,4,3,15:40,강원,원통,입,입산자실화 추정,,0.01,"41,482",봄,0.934
0,20150412,14542,12,강원,철원,김화,청양리,기타,불꽃/불티,모닥불/연탄/숯,부주의,불씨/불꽃/화원방치,종이/목재/건초등,213,맑음,13,55,90,4,,일,2015,4,12,17:50,강원,청양,기,원인미상,,0.2,"37,983",봄,0.934
0,20150413,5100,46,강원,화천,상서,노동리,미상,미상,미상,기타,기타,미상,258,맑음,12,0,90,4,풍랑주의보,월,2015,4,13,11:35,강원,노동,입,입산자실화 추정,,0.3,"31,778",봄,0.934
0,20150423,12721,33,강원,고성,간성,장신리,미상,화학적발화열,화학반응열,화학적요인,화학적폭발,종이/목재/건초등,515,구름조금,24,17,225,8,,목,2015,4,23,14:40,강원,장신,입,입산자 실화추정,,0.5,"18,473",봄,0.934
0,20150423,21800,35,강원,인제,인제,귀둔리,미상,담뱃불/라이터불,담뱃불,기타,기타,종이/목재/건초등,225,구름조금,21,17,225,,,목,2015,4,23,22:00,북부,귀둔,입,입산자실화 추정,,1,"41,482",봄,0.934
1166,20150424,10917,27,강원,정선,여량,구절리,기타,불꽃/불티,비화,부주의,불씨/불꽃/화원방치,종이/목재/건초등,160,맑음,21,18,270,4,,금,2015,4,24,16:00,동부,구절,기,화목보일러 연통 발화,,0.3,"36,723",봄,0.934
0,20150426,5843,46,강원,화천,상서,구운리,입산자실화,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,80,맑음,23,0,315,4,,일,2015,4,26,14:40,북부,구운,기,곤충 살충,,0.2,"31,778",봄,0.934
0,20150426,50610,36,강원,강릉,옥계,산계리,미상,불꽃/불티,불꽃/불티,전기적요인,전기적요인,종이/목재/건초등,314,맑음,22,36,315,8,,일,2015,4,26,23:25,강원,산계,기,컨베이어벨트 케이블 절단,,0.2,"37,109",봄,0.934
0,20150428,35052,26,강원,홍천,화촌,장평리,기타,불꽃/불티,불꽃/불티,부주의,부주의,종이/목재/건초등,328,맑음,26,12,270,4,,화,2015,4,28,20:00,북부,장평,기,벌통소독,,4.6,"65,341",봄,0.934
0,20150429,32724,51,강원,양구,양구,송청리,기타,기타,기타,부주의,불씨/불꽃/화원방치,종이/목재/건초등,179,맑음,15,20,,,,수,2015,4,30,1:50,강원,송청,기,방화,,1.7,"19,868",봄,0.934
44,20160401,13125,30,강원,평창,진부,,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,72,맑음,18,23,90,4,,금,2016,4,1,12:18,강원,상진부,쓰,쓰레기소각,,0.2,"50,279",봄,0.934
0,20160401,81923,50,강원,양구,남,,미상,미상,미상,미상,미상,종이/목재/건초등,953,맑음,24,18,135,4,,금,2016,4,1,20:20,강원,송우,입,기타(직접입력),입산자 실화추정,14.4,"19,868",봄,0.934
0,20160401,1424,52,강원,양구,남,,기타,불꽃/불티,모닥불/연탄/숯,부주의,불씨/불꽃/화원방치,종이/목재/건초등,28,맑음,0,0,,,,금,2016,4,1,20:20,강원,송우,입,기타(직접입력),입산자 실화추정,14.4,"19,868",봄,0.934
1518,20160401,4218,5,강원,횡성,횡성,,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,93,맑음,18,45,180,4,,금,2016,4,1,17:55,강원,갈풍,쓰,쓰레기소각,,0.5,"44,302",봄,0.934
13730,20160402,13549,33,강원,홍천,서,,기타,불꽃/불티,용접/절단/연마,부주의,용접/절단/연마,종이/목재/건초등,148,맑음,23,20,225,,,토,2016,4,2,18:00,강원,어유포,기,작업장실화,,3.9,"65,341",봄,0.934
4400,20160402,12400,12,강원,영월,김삿갓,,자동차,마찰/전도/복사,마찰열/마찰스파크,기계적요인,과열/과부하,자동차/철도차량/선박/항공기,193,맑음,24,15,225,4,,토,2016,4,2,16:54,동부,진별,기,기타(직접입력),사유임도변 차량화재,1,"34,137",봄,0.934
0,20160402,40324,21,강원,평창,방림,,논/밭두렁,담뱃불/라이터불,라이터불/성냥불,부주의,쓰레기소각,종이/목재/건초등,335,구름조금,19,21,225,4,,토,2016,4,3,1:00,강원,운교,기,농산폐기물소각,,4.6,"50,279",봄,0.934
220,20160404,5100,33,강원,화천,하남,,입산자실화,미상,미상,미상,미상,쓰레기류,46,맑음,16,50,135,4,,월,2016,4,4,18:51,강원,거례,입,기타(직접입력),입산자 실화추정,0.01,"31,778",봄,0.934
0,20160406,5706,38,강원,원주,부론,,논/밭두렁,불꽃/불티,쓰레기/논밭두렁,부주의,논/임야태우기,종이/목재/건초등,95,맑음,18,20,225,4,,수,2016,4,6,16:24,강원,정산,기,논밭두렁소각,,0.05,"52,252",봄,0.934
0,20160406,11504,24,강원,홍천,동,,담뱃불,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,종이/목재/건초등,149,맑음,0,0,,,,수,2016,4,6,21:50,강원,좌운,입,등산객실화,,0.8,"65,341",봄,0.934
0,20160409,4337,8,강원,고성,죽왕,,기타,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,117,맑음,24,30,315,8,,토,2016,4,9,16:44,강원,오봉,입,기타(직접입력),입산자 실화추정,0.08,"18,473",봄,0.934
0,20160411,5147,10,강원,춘천,신북,,기타,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,96,맑음,0,0,,,,월,2016,4,11,14:20,강원,용산,담,담뱃불실화,,0.7,"51,062",봄,0.934
0,20160416,11010,15,강원,삼척,미로,,미상,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,248,구름조금,15,35,225,8,,토,2016,4,16,16:23,강원,사둔,입,등산객실화,,0.2,"40,191",봄,0.934
0,20160424,15500,45,강원,삼척,원덕,,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,193,구름조금,15,40,180,4,,일,2016,4,24,12:15,강원,임원,입,기타(직접입력),입산자 실화추정(조사중),0.37,"40,191",봄,0.934
0,20160430,5523,27,강원,강릉,연곡,,취사행위,마찰/전도/복사,화염전도/복사열,부주의,음식물조리중,종이/목재/건초등,298,맑음,22,39,270,8,강풍주의보,토,2016,4,30,20:15,강원,삼산,입,기타(직접입력),취사행위,0.03,"37,109",봄,0.934
0,20170404,11437,4,강원,철원,갈말,문혜리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,74,맑음,12,18,180,4,,화,2017,4,4,21:15,강원,문혜,입,기타(직접입력),입산자 실화,0.1,"37,983",봄,0.934
0,20170408,5516,48,강원,영월,무릉도원,운학리,기타,불꽃/불티,모닥불/연탄/숯,부주의,불씨/불꽃/화원방치,종이/목재/건초등,176,맑음,24,33,315,4,,토,2017,4,8,15:17,강원,운학,기,기타(직접입력),화덕재 비화,0.3,"34,137",봄,0.934
660,20170410,11024,13,강원,원주,소초,평장리,기타,불꽃/불티,비화,부주의,불씨/불꽃/화원방치,종이/목재/건초등,111,맑음,21,15,225,4,,월,2017,4,10,14:00,강원,평장,기,작업장실화,,0.2,"52,252",봄,0.934
0,20170410,3101,40,강원,철원,서,자등리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,41,맑음,20,11,315,4,,월,2017,4,10,19:20,북부,자등,입,기타(직접입력),입산자 실화추정,0.01,"37,983",봄,0.934
0,20170412,11112,18,강원,철원,동송,상노리,논/밭두렁,담뱃불/라이터불,라이터불/성냥불,부주의,논/임야태우기,종이/목재/건초등,56,맑음,12,12,315,4,,수,2017,4,12,10:49,강원,상노,기,농산폐기물소각,,0.01,"37,983",봄,0.934
0,20170413,11900,17,강원,춘천,서,덕두원리,기타,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,101,맑음,14,23,180,4,건조주의보,목,2017,4,13,14:00,강원,덕두원,담,담뱃불실화,,0.35,"51,062",봄,0.934
0,20170413,1801,11,강원,고성,거진,화포리,기타,작동기기,전기적아크,전기적요인,절연열화에의한단락,종이/목재/건초등,62,맑음,15,42,135,4,,목,2017,4,13,16:00,강원,화포,기,기타(직접입력),전기선 누선추정,0.02,"18,473",봄,0.934
0,20170420,2430,10,강원,고성,죽왕,오봉리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,62,맑음,15,51,270,4,,목,2017,4,20,12:08,강원,오봉,입,기타(직접입력),입산자 실화,0.01,"18,473",봄,0.934
223,20170423,3256,6,강원,횡성,횡성,조곡리,자동차,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,28,맑음,5,45,225,4,,일,2017,4,23,4:30,강원,조곡,기,기타(직접입력),미상,0.06,"44,302",봄,0.934
0,20170423,10114,22,강원,영월,중동,연상리,쓰레기소각장,불꽃/불티,쓰레기/논밭두렁,부주의,쓰레기소각,쓰레기류,81,맑음,21,22,270,4,,일,2017,4,23,14:20,강원,연상,쓰,쓰레기소각,,0.2,"34,137",봄,0.934
0,20170423,11239,51,강원,양구,양구,도사리,미상,미상,미상,미상,미상,종이/목재/건초등,89,맑음,19,20,225,4,,일,2017,4,23,16:01,강원,도사,기,기타(직접입력),미상,0.12,"19,868",봄,0.934
30,20170423,2600,8,강원,속초,설악,,기타,작동기기,전기적아크,전기적요인,절연열화에의한단락,전기/전자,46,맑음,0,0,,,,일,2017,4,23,16:07,강원,,기,기타(직접입력),전기누전,0.01,"6,148",봄,0.934
1001,20170424,4441,13,강원,강릉,연곡,동덕리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,239,구름조금,21,37,90,8,건조주의보,월,2017,4,24,14:49,강원,동덕,담,담뱃불실화,,0.3,"37,109",봄,0.934
0,20170428,13548,77,강원,홍천,내,광원리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,103,구름조금,17,32,225,4,,금,2017,4,28,20:00,북부,광원,입,기타(직접입력),입산자 실화,0.1,"65,341",봄,0.934
0,20170429,10808,14,강원,고성,거진,송강리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,51,맑음,11,63,315,4,,토,2017,4,29,7:13,강원,송강,입,등산객실화,,0.1,"18,473",봄,0.934
0,20170429,4443,13,강원,춘천,서,방동리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,42,맑음,24,25,135,4,,토,2017,4,29,13:45,강원,방동,입,등산객실화,,0.02,"51,062",봄,0.934
0,20170429,2200,16,강원,춘천,동산,원창리,담뱃불,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,42,맑음,23,12,90,4,,토,2017,4,29,16:50,강원,원창,입,등산객실화,,0.01,"51,062",봄,0.934
0,20170429,122505,10,강원,춘천,칠전,,미상,담뱃불/라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,138,맑음,19,45,0,4,,토,2017,4,30,11:00,북부,,기,기타(직접입력),조사중,0.5,"51,062",봄,0.934
